vehicle,zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
hvfhv,67,pickup,2023,6,32083,Brooklyn,Dyker Heights,false,0.0703
hvfhv,67,pickup,2024,2,32025,Brooklyn,Dyker Heights,false,0.0703
hvfhv,67,pickup,2024,3,35573,Brooklyn,Dyker Heights,false,0.0703
hvfhv,67,pickup,2024,4,33519,Brooklyn,Dyker Heights,false,0.0703
hvfhv,67,pickup,2024,5,36133,Brooklyn,Dyker Heights,false,0.0703
hvfhv,67,pickup,2024,6,35280,Brooklyn,Dyker Heights,false,0.0703
hvfhv,68,dropoff,2023,2,202433,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2023,3,222838,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2023,4,215158,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2023,5,213804,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2023,6,217987,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,2,209266,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,3,225598,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,4,213499,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,5,223093,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,6,219318,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2023,2,211947,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2023,3,233584,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2023,4,219958,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2023,5,229111,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2023,6,226136,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,2,215258,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,3,231167,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,4,218772,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,5,240146,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,6,229861,Manhattan,East Chelsea,true,1.0
hvfhv,69,dropoff,2023,2,84796,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2023,3,101044,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2023,4,90724,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2023,5,94299,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2023,6,90621,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2024,2,97733,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2024,3,109433,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2024,4,98517,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2024,5,100014,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,dropoff,2024,6,97173,Bronx,East Concourse/Concourse Village,false,0.0483
hvfhv,69,pickup,2023,2,85608,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2023,3,101346,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2023,4,92310,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2023,5,94828,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2023,6,90968,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2024,2,98907,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2024,3,110869,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2024,4,99689,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2024,5,101798,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,69,pickup,2024,6,98063,Bronx,East Concourse/Concourse Village,false,0.0439
hvfhv,70,dropoff,2023,2,30381,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2023,3,35476,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2023,4,34637,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2023,5,37193,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2023,6,37365,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2024,2,33248,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2024,3,38753,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2024,4,35764,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2024,5,40201,Queens,East Elmhurst,false,0.0684
hvfhv,70,dropoff,2024,6,39678,Queens,East Elmhurst,false,0.0684
hvfhv,70,pickup,2023,2,37003,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2023,3,43068,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2023,4,41484,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2023,5,44711,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2023,6,45463,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2024,2,43555,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2024,3,48851,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2024,4,45719,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2024,5,51743,Queens,East Elmhurst,false,0.0697
hvfhv,70,pickup,2024,6,50032,Queens,East Elmhurst,false,0.0697
hvfhv,71,dropoff,2023,2,71042,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2023,3,82638,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2023,4,76458,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2023,5,79825,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2023,6,78636,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2024,2,79719,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2024,3,91502,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2024,4,83689,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2024,5,87997,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,dropoff,2024,6,88225,Brooklyn,East Flatbush/Farragut,false,0.0337
hvfhv,71,pickup,2023,2,71833,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2023,3,83431,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2023,4,77243,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2023,5,80411,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2023,6,79948,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2024,2,81313,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2024,3,92404,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2024,4,84550,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2024,5,88818,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,71,pickup,2024,6,89271,Brooklyn,East Flatbush/Farragut,false,0.0286
hvfhv,72,dropoff,2023,2,82605,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2023,3,96640,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2023,4,88357,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2023,5,93669,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2023,6,92809,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2024,2,91382,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2024,3,105372,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2024,4,93682,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2024,5,98929,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,dropoff,2024,6,99324,Brooklyn,East Flatbush/Remsen Village,false,0.0243
hvfhv,72,pickup,2023,2,85755,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2023,3,100218,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2023,4,92348,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2023,5,96471,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2023,6,96036,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2024,2,95779,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2024,3,109297,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2024,4,98012,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2024,5,103096,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,72,pickup,2024,6,103165,Brooklyn,East Flatbush/Remsen Village,false,0.0205
hvfhv,73,dropoff,2023,2,15425,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2023,3,17485,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2023,4,16396,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2023,5,17941,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2023,6,17315,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2024,2,17812,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2024,3,19727,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2024,4,18079,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2024,5,19183,Queens,East Flushing,false,0.0504
hvfhv,73,dropoff,2024,6,18517,Queens,East Flushing,false,0.0504
hvfhv,73,pickup,2023,2,16808,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2023,3,18789,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2023,4,17828,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2023,5,19192,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2023,6,18392,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2024,2,18932,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2024,3,20895,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2024,4,19062,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2024,5,20129,Queens,East Flushing,false,0.0368
hvfhv,73,pickup,2024,6,19684,Queens,East Flushing,false,0.0368
hvfhv,74,dropoff,2023,2,120556,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2023,3,141066,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2023,4,132127,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2023,5,133095,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2023,6,128992,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2024,2,133085,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2024,3,148280,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2024,4,132823,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2024,5,136908,Manhattan,East Harlem North,false,0.1178
hvfhv,74,dropoff,2024,6,133648,Manhattan,East Harlem North,false,0.1178
hvfhv,74,pickup,2023,2,123711,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2023,3,143703,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2023,4,133678,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2023,5,136489,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2023,6,132071,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2024,2,137893,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2024,3,153228,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2024,4,137317,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2024,5,143397,Manhattan,East Harlem North,false,0.1183
hvfhv,74,pickup,2024,6,141232,Manhattan,East Harlem North,false,0.1183
hvfhv,75,dropoff,2023,2,117383,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2023,3,135923,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2023,4,123466,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2023,5,126999,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2023,6,123333,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2024,2,133585,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2024,3,141451,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2024,4,131576,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2024,5,134172,Manhattan,East Harlem South,false,0.1951
hvfhv,75,dropoff,2024,6,126630,Manhattan,East Harlem South,false,0.1951
hvfhv,75,pickup,2023,2,115296,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2023,3,133695,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2023,4,121634,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2023,5,124227,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2023,6,121292,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2024,2,131623,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2024,3,140891,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2024,4,130056,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2024,5,133334,Manhattan,East Harlem South,false,0.1789
hvfhv,75,pickup,2024,6,125568,Manhattan,East Harlem South,false,0.1789
hvfhv,76,dropoff,2023,2,184620,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2023,3,220958,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2023,4,196125,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2023,5,206799,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2023,6,203132,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2024,2,209216,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2024,3,237755,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2024,4,213436,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2024,5,220154,Brooklyn,East New York,false,0.0153
hvfhv,76,dropoff,2024,6,214119,Brooklyn,East New York,false,0.0153
hvfhv,76,pickup,2023,2,186192,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2023,3,222593,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2023,4,198599,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2023,5,209871,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2023,6,205918,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2024,2,208723,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2024,3,237966,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2024,4,213479,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2024,5,220585,Brooklyn,East New York,false,0.0138
hvfhv,76,pickup,2024,6,214523,Brooklyn,East New York,false,0.0138
hvfhv,77,dropoff,2023,2,48614,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2023,3,58310,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2023,4,51978,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2023,5,54603,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2023,6,53722,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2024,2,54741,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2024,3,63613,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2024,4,57728,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2024,5,60083,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,dropoff,2024,6,59112,Brooklyn,East New York/Pennsylvania Avenue,false,0.0206
hvfhv,77,pickup,2023,2,49536,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2023,3,59066,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2023,4,52797,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2023,5,55472,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2023,6,54494,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2024,2,55687,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2024,3,64340,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2024,4,58716,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2024,5,60352,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,77,pickup,2024,6,59663,Brooklyn,East New York/Pennsylvania Avenue,false,0.0174
hvfhv,78,dropoff,2023,2,70732,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2023,3,83592,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2023,4,74388,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2023,5,77842,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2023,6,73300,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2024,2,79816,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2024,3,89890,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2024,4,82230,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2024,5,82473,Bronx,East Tremont,false,0.0279
hvfhv,78,dropoff,2024,6,79625,Bronx,East Tremont,false,0.0279
hvfhv,78,pickup,2023,2,73415,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2023,3,87468,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2023,4,78885,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2023,5,82087,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2023,6,77480,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2024,2,85061,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2024,3,95843,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2024,4,86778,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2024,5,88522,Bronx,East Tremont,false,0.032
hvfhv,78,pickup,2024,6,84168,Bronx,East Tremont,false,0.032
hvfhv,79,dropoff,2023,2,239628,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2023,3,251266,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2023,4,240076,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2023,5,218912,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2023,6,220025,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2024,2,230534,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2024,3,245889,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2024,4,216303,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2024,5,214426,Manhattan,East Village,true,1.0
hvfhv,79,dropoff,2024,6,211917,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2023,2,281551,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2023,3,298314,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2023,4,290937,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2023,5,267575,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2023,6,265576,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2024,2,275509,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2024,3,297337,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2024,4,265501,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2024,5,266803,Manhattan,East Village,true,1.0
hvfhv,79,pickup,2024,6,262052,Manhattan,East Village,true,1.0
hvfhv,80,dropoff,2023,2,129247,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2023,3,148426,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2023,4,144154,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2023,5,157514,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2023,6,160850,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2024,2,143838,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2024,3,159922,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2024,4,147527,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2024,5,165172,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,dropoff,2024,6,175290,Brooklyn,East Williamsburg,false,0.1906
hvfhv,80,pickup,2023,2,133659,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2023,3,153886,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2023,4,150145,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2023,5,165107,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2023,6,168454,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2024,2,150435,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2024,3,165717,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2024,4,153096,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2024,5,174276,Brooklyn,East Williamsburg,false,0.1643
hvfhv,80,pickup,2024,6,185430,Brooklyn,East Williamsburg,false,0.1643
hvfhv,81,dropoff,2023,2,42557,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2023,3,49963,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2023,4,45087,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2023,5,48185,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2023,6,47281,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2024,2,47864,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2024,3,53983,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2024,4,49360,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2024,5,51649,Bronx,Eastchester,false,0.0218
hvfhv,81,dropoff,2024,6,50336,Bronx,Eastchester,false,0.0218
hvfhv,81,pickup,2023,2,46827,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2023,3,54903,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2023,4,50155,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2023,5,54460,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2023,6,52892,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2024,2,52317,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2024,3,58737,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2024,4,54111,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2024,5,56115,Bronx,Eastchester,false,0.0188
hvfhv,81,pickup,2024,6,55544,Bronx,Eastchester,false,0.0188
hvfhv,82,dropoff,2023,2,112213,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2023,3,123491,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2023,4,116686,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2023,5,122774,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2023,6,120219,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2024,2,124898,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2024,3,136721,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2024,4,127070,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2024,5,133048,Queens,Elmhurst,false,0.0569
hvfhv,82,dropoff,2024,6,131269,Queens,Elmhurst,false,0.0569
hvfhv,82,pickup,2023,2,116420,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2023,3,126817,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2023,4,120890,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2023,5,127500,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2023,6,124332,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2024,2,127876,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2024,3,139933,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2024,4,129816,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2024,5,137523,Queens,Elmhurst,false,0.0429
hvfhv,82,pickup,2024,6,137176,Queens,Elmhurst,false,0.0429
hvfhv,83,dropoff,2023,2,35035,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2023,3,39845,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2023,4,37770,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2023,5,40133,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2023,6,39231,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2024,2,40375,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2024,3,44453,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2024,4,41434,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2024,5,42794,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,dropoff,2024,6,43070,Queens,Elmhurst/Maspeth,false,0.0768
hvfhv,83,pickup,2023,2,35178,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2023,3,39842,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2023,4,37625,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2023,5,39312,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2023,6,38696,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2024,2,39981,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2024,3,44619,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2024,4,41627,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2024,5,43100,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,83,pickup,2024,6,43669,Queens,Elmhurst/Maspeth,false,0.0656
hvfhv,84,dropoff,2023,2,6872,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2023,3,8166,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2023,4,7341,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2023,5,8327,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2023,6,7900,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2024,2,7750,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
hvfhv,84,dropoff,2024,3,8773,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0507
